,fitness,fitness of neighbors
0,0.623046875,0.61181640625
1,0.623046875,0.5263671875
2,0.623046875,0.406005859375
3,0.623046875,0.479736328125
4,0.623046875,0.471923828125
5,0.623046875,0.51416015625
6,0.623046875,0.6455078125
7,0.623046875,0.515625
8,0.623046875,0.52001953125
9,0.623046875,0.50830078125
10,0.623046875,0.41650390625
11,0.623046875,0.64111328125
12,0.61181640625,0.623046875
13,0.61181640625,0.446533203125
14,0.61181640625,0.361083984375
15,0.61181640625,0.6640625
16,0.61181640625,0.443603515625
17,0.61181640625,0.5634765625
18,0.61181640625,0.462890625
19,0.61181640625,0.59033203125
20,0.61181640625,0.6923828125
21,0.61181640625,0.50927734375
22,0.61181640625,0.447265625
23,0.61181640625,0.779296875
24,0.5263671875,0.623046875
25,0.5263671875,0.446533203125
26,0.5263671875,0.400390625
27,0.5263671875,0.5556640625
28,0.5263671875,0.45849609375
29,0.5263671875,0.4453125
30,0.5263671875,0.560546875
31,0.5263671875,0.427490234375
32,0.5263671875,0.4951171875
33,0.5263671875,0.472900390625
34,0.5263671875,0.52587890625
35,0.5263671875,0.50390625
36,0.446533203125,0.61181640625
37,0.446533203125,0.5263671875
38,0.446533203125,0.4287109375
39,0.446533203125,0.5458984375
40,0.446533203125,0.3994140625
41,0.446533203125,0.440673828125
42,0.446533203125,0.5712890625
43,0.446533203125,0.399658203125
44,0.446533203125,0.4384765625
45,0.446533203125,0.478271484375
46,0.446533203125,0.49169921875
47,0.446533203125,0.63427734375
48,0.406005859375,0.623046875
49,0.406005859375,0.361083984375
50,0.406005859375,0.400390625
51,0.406005859375,0.47021484375
52,0.406005859375,0.432861328125
53,0.406005859375,0.40234375
54,0.406005859375,0.430419921875
55,0.406005859375,0.5283203125
56,0.406005859375,0.335693359375
57,0.406005859375,0.57177734375
58,0.406005859375,0.356689453125
59,0.406005859375,0.541015625
60,0.361083984375,0.61181640625
61,0.361083984375,0.406005859375
62,0.361083984375,0.4287109375
63,0.361083984375,0.468994140625
64,0.361083984375,0.5302734375
65,0.361083984375,0.329833984375
66,0.361083984375,0.419677734375
67,0.361083984375,0.73583984375
68,0.361083984375,0.4189453125
69,0.361083984375,0.392333984375
70,0.361083984375,0.5244140625
71,0.361083984375,0.45166015625
72,0.400390625,0.5263671875
73,0.400390625,0.406005859375
74,0.400390625,0.4287109375
75,0.400390625,0.379150390625
76,0.400390625,0.56005859375
77,0.400390625,0.385498046875
78,0.400390625,0.411865234375
79,0.400390625,0.5712890625
80,0.400390625,0.435791015625
81,0.400390625,0.489501953125
82,0.400390625,0.488037109375
83,0.400390625,0.50634765625
84,0.4287109375,0.446533203125
85,0.4287109375,0.361083984375
86,0.4287109375,0.400390625
87,0.4287109375,0.52783203125
88,0.4287109375,0.3818359375
89,0.4287109375,0.548828125
90,0.4287109375,0.5048828125
91,0.4287109375,0.5556640625
92,0.4287109375,0.55810546875
93,0.4287109375,0.5400390625
94,0.4287109375,0.487060546875
95,0.4287109375,0.478271484375
96,0.479736328125,0.623046875
97,0.479736328125,0.6640625
98,0.479736328125,0.5556640625
99,0.479736328125,0.47021484375
100,0.479736328125,0.43017578125
101,0.479736328125,0.3837890625
102,0.479736328125,0.5390625
103,0.479736328125,0.387451171875
104,0.479736328125,0.403076171875
105,0.479736328125,0.389404296875
106,0.479736328125,0.327392578125
107,0.479736328125,0.5087890625
108,0.6640625,0.61181640625
109,0.6640625,0.479736328125
110,0.6640625,0.5458984375
111,0.6640625,0.468994140625
112,0.6640625,0.44677734375
113,0.6640625,0.433837890625
114,0.6640625,0.52685546875
115,0.6640625,0.50341796875
116,0.6640625,0.64794921875
117,0.6640625,0.6171875
118,0.6640625,0.489990234375
119,0.6640625,0.79833984375
120,0.5556640625,0.5263671875
121,0.5556640625,0.479736328125
122,0.5556640625,0.5458984375
123,0.5556640625,0.379150390625
124,0.5556640625,0.44189453125
125,0.5556640625,0.4638671875
126,0.5556640625,0.6201171875
127,0.5556640625,0.4248046875
128,0.5556640625,0.568359375
129,0.5556640625,0.51953125
130,0.5556640625,0.52392578125
131,0.5556640625,0.564453125
132,0.5458984375,0.446533203125
133,0.5458984375,0.6640625
134,0.5458984375,0.5556640625
135,0.5458984375,0.52783203125
136,0.5458984375,0.46923828125
137,0.5458984375,0.421142578125
138,0.5458984375,0.445556640625
139,0.5458984375,0.52294921875
140,0.5458984375,0.47412109375
141,0.5458984375,0.6826171875
142,0.5458984375,0.32421875
143,0.5458984375,0.634765625
144,0.47021484375,0.406005859375
145,0.47021484375,0.479736328125
146,0.47021484375,0.468994140625
147,0.47021484375,0.379150390625
148,0.47021484375,0.459716796875
149,0.47021484375,0.52490234375
150,0.47021484375,0.533203125
151,0.47021484375,0.5576171875
152,0.47021484375,0.458740234375
153,0.47021484375,0.407958984375
154,0.47021484375,0.453125
155,0.47021484375,0.495361328125
156,0.468994140625,0.361083984375
157,0.468994140625,0.6640625
158,0.468994140625,0.47021484375
159,0.468994140625,0.52783203125
160,0.468994140625,0.451416015625
161,0.468994140625,0.297119140625
162,0.468994140625,0.5673828125
163,0.468994140625,0.50146484375
164,0.468994140625,0.66064453125
165,0.468994140625,0.5234375
166,0.468994140625,0.5654296875
167,0.468994140625,0.4912109375
168,0.379150390625,0.400390625
169,0.379150390625,0.5556640625
170,0.379150390625,0.47021484375
171,0.379150390625,0.52783203125
172,0.379150390625,0.459228515625
173,0.379150390625,0.4140625
174,0.379150390625,0.494384765625
175,0.379150390625,0.377197265625
176,0.379150390625,0.58203125
177,0.379150390625,0.300048828125
178,0.379150390625,0.546875
179,0.379150390625,0.428466796875
180,0.52783203125,0.4287109375
181,0.52783203125,0.5458984375
182,0.52783203125,0.468994140625
183,0.52783203125,0.379150390625
184,0.52783203125,0.40966796875
185,0.52783203125,0.53125
186,0.52783203125,0.5927734375
187,0.52783203125,0.5849609375
188,0.52783203125,0.720703125
189,0.52783203125,0.477294921875
190,0.52783203125,0.50927734375
191,0.52783203125,0.50537109375
192,0.471923828125,0.623046875
193,0.471923828125,0.443603515625
194,0.471923828125,0.45849609375
195,0.471923828125,0.432861328125
196,0.471923828125,0.43017578125
197,0.471923828125,0.5166015625
198,0.471923828125,0.46435546875
199,0.471923828125,0.440673828125
200,0.471923828125,0.51171875
201,0.471923828125,0.42333984375
202,0.471923828125,0.41845703125
203,0.471923828125,0.481201171875
204,0.443603515625,0.61181640625
205,0.443603515625,0.471923828125
206,0.443603515625,0.3994140625
207,0.443603515625,0.5302734375
208,0.443603515625,0.44677734375
209,0.443603515625,0.404052734375
210,0.443603515625,0.446533203125
211,0.443603515625,0.525390625
212,0.443603515625,0.266357421875
213,0.443603515625,0.54931640625
214,0.443603515625,0.442138671875
215,0.443603515625,0.43017578125
216,0.45849609375,0.5263671875
217,0.45849609375,0.471923828125
218,0.45849609375,0.3994140625
219,0.45849609375,0.56005859375
220,0.45849609375,0.44189453125
221,0.45849609375,0.467529296875
222,0.45849609375,0.479248046875
223,0.45849609375,0.4423828125
224,0.45849609375,0.429931640625
225,0.45849609375,0.56201171875
226,0.45849609375,0.47900390625
227,0.45849609375,0.392822265625
228,0.3994140625,0.446533203125
229,0.3994140625,0.443603515625
230,0.3994140625,0.45849609375
231,0.3994140625,0.3818359375
232,0.3994140625,0.46923828125
233,0.3994140625,0.492919921875
234,0.3994140625,0.4404296875
235,0.3994140625,0.5361328125
236,0.3994140625,0.4912109375
237,0.3994140625,0.45654296875
238,0.3994140625,0.472412109375
239,0.3994140625,0.54736328125
240,0.432861328125,0.406005859375
241,0.432861328125,0.471923828125
242,0.432861328125,0.5302734375
243,0.432861328125,0.56005859375
244,0.432861328125,0.459716796875
245,0.432861328125,0.50146484375
246,0.432861328125,0.417236328125
247,0.432861328125,0.475341796875
248,0.432861328125,0.36376953125
249,0.432861328125,0.4697265625
250,0.432861328125,0.466064453125
251,0.432861328125,0.513671875
252,0.5302734375,0.361083984375
253,0.5302734375,0.443603515625
254,0.5302734375,0.432861328125
255,0.5302734375,0.3818359375
256,0.5302734375,0.451416015625
257,0.5302734375,0.54541015625
258,0.5302734375,0.49609375
259,0.5302734375,0.61376953125
260,0.5302734375,0.5673828125
261,0.5302734375,0.47021484375
262,0.5302734375,0.409912109375
263,0.5302734375,0.491943359375
264,0.56005859375,0.400390625
265,0.56005859375,0.45849609375
266,0.56005859375,0.432861328125
267,0.56005859375,0.3818359375
268,0.56005859375,0.459228515625
269,0.56005859375,0.4921875
270,0.56005859375,0.5361328125
271,0.56005859375,0.423095703125
272,0.56005859375,0.45361328125
273,0.56005859375,0.452392578125
274,0.56005859375,0.405517578125
275,0.56005859375,0.46484375
276,0.3818359375,0.4287109375
277,0.3818359375,0.3994140625
278,0.3818359375,0.5302734375
279,0.3818359375,0.56005859375
280,0.3818359375,0.40966796875
281,0.3818359375,0.489990234375
282,0.3818359375,0.35888671875
283,0.3818359375,0.61767578125
284,0.3818359375,0.63720703125
285,0.3818359375,0.43994140625
286,0.3818359375,0.5146484375
287,0.3818359375,0.53466796875
288,0.43017578125,0.479736328125
289,0.43017578125,0.471923828125
290,0.43017578125,0.44677734375
291,0.43017578125,0.44189453125
292,0.43017578125,0.459716796875
293,0.43017578125,0.45166015625
294,0.43017578125,0.479248046875
295,0.43017578125,0.537109375
296,0.43017578125,0.65673828125
297,0.43017578125,0.436767578125
298,0.43017578125,0.4462890625
299,0.43017578125,0.475341796875
300,0.44677734375,0.6640625
301,0.44677734375,0.443603515625
302,0.44677734375,0.43017578125
303,0.44677734375,0.46923828125
304,0.44677734375,0.451416015625
305,0.44677734375,0.48486328125
306,0.44677734375,0.38134765625
307,0.44677734375,0.50244140625
308,0.44677734375,0.486083984375
309,0.44677734375,0.475341796875
310,0.44677734375,0.560546875
311,0.44677734375,0.47998046875
312,0.44189453125,0.5556640625
313,0.44189453125,0.45849609375
314,0.44189453125,0.43017578125
315,0.44189453125,0.46923828125
316,0.44189453125,0.459228515625
317,0.44189453125,0.482666015625
318,0.44189453125,0.429443359375
319,0.44189453125,0.53515625
320,0.44189453125,0.45849609375
321,0.44189453125,0.50146484375
322,0.44189453125,0.5361328125
323,0.44189453125,0.452880859375
324,0.46923828125,0.5458984375
325,0.46923828125,0.3994140625
326,0.46923828125,0.44677734375
327,0.46923828125,0.44189453125
328,0.46923828125,0.40966796875
329,0.46923828125,0.457763671875
330,0.46923828125,0.382080078125
331,0.46923828125,0.595703125
332,0.46923828125,0.59521484375
333,0.46923828125,0.5703125
334,0.46923828125,0.482666015625
335,0.46923828125,0.48291015625
336,0.459716796875,0.47021484375
337,0.459716796875,0.432861328125
338,0.459716796875,0.43017578125
339,0.459716796875,0.451416015625
340,0.459716796875,0.459228515625
341,0.459716796875,0.5595703125
342,0.459716796875,0.43798828125
343,0.459716796875,0.474609375
344,0.459716796875,0.37255859375
345,0.459716796875,0.429443359375
346,0.459716796875,0.54248046875
347,0.459716796875,0.53466796875
348,0.451416015625,0.468994140625
349,0.451416015625,0.5302734375
350,0.451416015625,0.44677734375
351,0.451416015625,0.459716796875
352,0.451416015625,0.40966796875
353,0.451416015625,0.468017578125
354,0.451416015625,0.46826171875
355,0.451416015625,0.52734375
356,0.451416015625,0.5283203125
357,0.451416015625,0.312255859375
358,0.451416015625,0.42236328125
359,0.451416015625,0.5048828125
360,0.459228515625,0.379150390625
361,0.459228515625,0.56005859375
362,0.459228515625,0.44189453125
363,0.459228515625,0.459716796875
364,0.459228515625,0.40966796875
365,0.459228515625,0.70166015625
366,0.459228515625,0.50634765625
367,0.459228515625,0.360595703125
368,0.459228515625,0.416259765625
369,0.459228515625,0.359130859375
370,0.459228515625,0.471923828125
371,0.459228515625,0.432861328125
372,0.40966796875,0.52783203125
373,0.40966796875,0.3818359375
374,0.40966796875,0.46923828125
375,0.40966796875,0.451416015625
376,0.40966796875,0.459228515625
377,0.40966796875,0.55517578125
378,0.40966796875,0.44970703125
379,0.40966796875,0.517578125
380,0.40966796875,0.53076171875
381,0.40966796875,0.421630859375
382,0.40966796875,0.48828125
383,0.40966796875,0.53515625
384,0.51416015625,0.623046875
385,0.51416015625,0.5634765625
386,0.51416015625,0.4453125
387,0.51416015625,0.40234375
388,0.51416015625,0.3837890625
389,0.51416015625,0.5166015625
390,0.51416015625,0.49365234375
391,0.51416015625,0.462646484375
392,0.51416015625,0.485107421875
393,0.51416015625,0.51513671875
394,0.51416015625,0.455078125
395,0.51416015625,0.485595703125
396,0.5634765625,0.61181640625
397,0.5634765625,0.51416015625
398,0.5634765625,0.440673828125
399,0.5634765625,0.329833984375
400,0.5634765625,0.433837890625
401,0.5634765625,0.404052734375
402,0.5634765625,0.42919921875
403,0.5634765625,0.5224609375
404,0.5634765625,0.56884765625
405,0.5634765625,0.453125
406,0.5634765625,0.5341796875
407,0.5634765625,0.69189453125
408,0.4453125,0.5263671875
409,0.4453125,0.51416015625
410,0.4453125,0.440673828125
411,0.4453125,0.385498046875
412,0.4453125,0.4638671875
413,0.4453125,0.467529296875
414,0.4453125,0.446044921875
415,0.4453125,0.333740234375
416,0.4453125,0.54736328125
417,0.4453125,0.472900390625
418,0.4453125,0.60791015625
419,0.4453125,0.38232421875
420,0.440673828125,0.446533203125
421,0.440673828125,0.5634765625
422,0.440673828125,0.4453125
423,0.440673828125,0.548828125
424,0.440673828125,0.421142578125
425,0.440673828125,0.492919921875
426,0.440673828125,0.435546875
427,0.440673828125,0.373291015625
428,0.440673828125,0.458984375
429,0.440673828125,0.521484375
430,0.440673828125,0.564453125
431,0.440673828125,0.447998046875
432,0.40234375,0.406005859375
433,0.40234375,0.51416015625
434,0.40234375,0.329833984375
435,0.40234375,0.385498046875
436,0.40234375,0.52490234375
437,0.40234375,0.50146484375
438,0.40234375,0.40380859375
439,0.40234375,0.44287109375
440,0.40234375,0.47119140625
441,0.40234375,0.5830078125
442,0.40234375,0.381591796875
443,0.40234375,0.4306640625
444,0.329833984375,0.361083984375
445,0.329833984375,0.5634765625
446,0.329833984375,0.40234375
447,0.329833984375,0.548828125
448,0.329833984375,0.297119140625
449,0.329833984375,0.54541015625
450,0.329833984375,0.474609375
451,0.329833984375,0.60791015625
452,0.329833984375,0.46923828125
453,0.329833984375,0.28857421875
454,0.329833984375,0.472412109375
455,0.329833984375,0.342041015625
456,0.385498046875,0.400390625
457,0.385498046875,0.4453125
458,0.385498046875,0.40234375
459,0.385498046875,0.548828125
460,0.385498046875,0.4140625
461,0.385498046875,0.4921875
462,0.385498046875,0.297607421875
463,0.385498046875,0.46240234375
464,0.385498046875,0.6005859375
465,0.385498046875,0.4130859375
466,0.385498046875,0.51318359375
467,0.385498046875,0.476806640625
468,0.548828125,0.4287109375
469,0.548828125,0.440673828125
470,0.548828125,0.329833984375
471,0.548828125,0.385498046875
472,0.548828125,0.53125
473,0.548828125,0.489990234375
474,0.548828125,0.53857421875
475,0.548828125,0.5361328125
476,0.548828125,0.48828125
477,0.548828125,0.52197265625
478,0.548828125,0.52490234375
479,0.548828125,0.427734375
480,0.3837890625,0.479736328125
481,0.3837890625,0.51416015625
482,0.3837890625,0.433837890625
483,0.3837890625,0.4638671875
484,0.3837890625,0.52490234375
485,0.3837890625,0.45166015625
486,0.3837890625,0.6328125
487,0.3837890625,0.368896484375
488,0.3837890625,0.427978515625
489,0.3837890625,0.54443359375
490,0.3837890625,0.401123046875
491,0.3837890625,0.417724609375
492,0.433837890625,0.6640625
493,0.433837890625,0.5634765625
494,0.433837890625,0.3837890625
495,0.433837890625,0.421142578125
496,0.433837890625,0.297119140625
497,0.433837890625,0.48486328125
498,0.433837890625,0.52197265625
499,0.433837890625,0.57080078125
500,0.433837890625,0.6767578125
501,0.433837890625,0.51416015625
502,0.433837890625,0.51025390625
503,0.433837890625,0.57958984375
504,0.4638671875,0.5556640625
505,0.4638671875,0.4453125
506,0.4638671875,0.3837890625
507,0.4638671875,0.421142578125
508,0.4638671875,0.4140625
509,0.4638671875,0.482666015625
510,0.4638671875,0.57080078125
511,0.4638671875,0.461181640625
512,0.4638671875,0.389404296875
513,0.4638671875,0.4697265625
514,0.4638671875,0.4375
515,0.4638671875,0.474365234375
516,0.421142578125,0.5458984375
517,0.421142578125,0.440673828125
518,0.421142578125,0.433837890625
519,0.421142578125,0.4638671875
520,0.421142578125,0.53125
521,0.421142578125,0.457763671875
522,0.421142578125,0.61669921875
523,0.421142578125,0.44482421875
524,0.421142578125,0.375
525,0.421142578125,0.56689453125
526,0.421142578125,0.1966552734375
527,0.421142578125,0.3310546875
528,0.52490234375,0.47021484375
529,0.52490234375,0.40234375
530,0.52490234375,0.3837890625
531,0.52490234375,0.297119140625
532,0.52490234375,0.4140625
533,0.52490234375,0.5595703125
534,0.52490234375,0.445556640625
535,0.52490234375,0.658203125
536,0.52490234375,0.486572265625
537,0.52490234375,0.5673828125
538,0.52490234375,0.436767578125
539,0.52490234375,0.493896484375
540,0.297119140625,0.468994140625
541,0.297119140625,0.329833984375
542,0.297119140625,0.433837890625
543,0.297119140625,0.52490234375
544,0.297119140625,0.53125
545,0.297119140625,0.468017578125
546,0.297119140625,0.59619140625
547,0.297119140625,0.56591796875
548,0.297119140625,0.52685546875
549,0.297119140625,0.36962890625
550,0.297119140625,0.5791015625
551,0.297119140625,0.39599609375
552,0.4140625,0.379150390625
553,0.4140625,0.385498046875
554,0.4140625,0.4638671875
555,0.4140625,0.52490234375
556,0.4140625,0.53125
557,0.4140625,0.70166015625
558,0.4140625,0.280517578125
559,0.4140625,0.56201171875
560,0.4140625,0.4423828125
561,0.4140625,0.451171875
562,0.4140625,0.52099609375
563,0.4140625,0.58935546875
564,0.53125,0.52783203125
565,0.53125,0.548828125
566,0.53125,0.421142578125
567,0.53125,0.297119140625
568,0.53125,0.4140625
569,0.53125,0.55517578125
570,0.53125,0.54736328125
571,0.53125,0.6064453125
572,0.53125,0.481689453125
573,0.53125,0.5205078125
574,0.53125,0.403564453125
575,0.53125,0.42041015625
576,0.5166015625,0.471923828125
577,0.5166015625,0.51416015625
578,0.5166015625,0.404052734375
579,0.5166015625,0.467529296875
580,0.5166015625,0.50146484375
581,0.5166015625,0.45166015625
582,0.5166015625,0.5263671875
583,0.5166015625,0.4169921875
584,0.5166015625,0.7724609375
585,0.5166015625,0.58154296875
586,0.5166015625,0.40625
587,0.5166015625,0.420654296875
588,0.404052734375,0.443603515625
589,0.404052734375,0.5634765625
590,0.404052734375,0.5166015625
591,0.404052734375,0.492919921875
592,0.404052734375,0.54541015625
593,0.404052734375,0.48486328125
594,0.404052734375,0.552734375
595,0.404052734375,0.49853515625
596,0.404052734375,0.328857421875
597,0.404052734375,0.499755859375
598,0.404052734375,0.45751953125
599,0.404052734375,0.357177734375
600,0.467529296875,0.45849609375
