,fitness,fitness of neighbors
0,0.623046875,0.59765625
1,0.623046875,0.501953125
2,0.623046875,0.397216796875
3,0.623046875,0.53759765625
4,0.623046875,0.408447265625
5,0.623046875,0.48779296875
6,0.623046875,0.587890625
7,0.623046875,0.56787109375
8,0.623046875,0.453125
9,0.623046875,0.5234375
10,0.623046875,0.317626953125
11,0.623046875,0.62109375
12,0.59765625,0.623046875
13,0.59765625,0.47998046875
14,0.59765625,0.410400390625
15,0.59765625,0.6875
16,0.59765625,0.464111328125
17,0.59765625,0.459716796875
18,0.59765625,0.34423828125
19,0.59765625,0.68115234375
20,0.59765625,0.55029296875
21,0.59765625,0.426025390625
22,0.59765625,0.537109375
23,0.59765625,0.63037109375
24,0.501953125,0.623046875
25,0.501953125,0.47998046875
26,0.501953125,0.39501953125
27,0.501953125,0.3994140625
28,0.501953125,0.5322265625
29,0.501953125,0.281982421875
30,0.501953125,0.473388671875
31,0.501953125,0.44921875
32,0.501953125,0.486572265625
33,0.501953125,0.452880859375
34,0.501953125,0.4970703125
35,0.501953125,0.59033203125
36,0.47998046875,0.59765625
37,0.47998046875,0.501953125
38,0.47998046875,0.467041015625
39,0.47998046875,0.55078125
40,0.47998046875,0.385986328125
41,0.47998046875,0.54736328125
42,0.47998046875,0.529296875
43,0.47998046875,0.56494140625
44,0.47998046875,0.459228515625
45,0.47998046875,0.41650390625
46,0.47998046875,0.32958984375
47,0.47998046875,0.55029296875
48,0.397216796875,0.623046875
49,0.397216796875,0.410400390625
50,0.397216796875,0.39501953125
51,0.397216796875,0.50927734375
52,0.397216796875,0.451904296875
53,0.397216796875,0.4501953125
54,0.397216796875,0.462646484375
55,0.397216796875,0.473876953125
56,0.397216796875,0.451904296875
57,0.397216796875,0.515625
58,0.397216796875,0.4208984375
59,0.397216796875,0.6279296875
60,0.410400390625,0.59765625
61,0.410400390625,0.397216796875
62,0.410400390625,0.467041015625
63,0.410400390625,0.55908203125
64,0.410400390625,0.51513671875
65,0.410400390625,0.58935546875
66,0.410400390625,0.481689453125
67,0.410400390625,0.6064453125
68,0.410400390625,0.64111328125
69,0.410400390625,0.420654296875
70,0.410400390625,0.53076171875
71,0.410400390625,0.5126953125
72,0.39501953125,0.501953125
73,0.39501953125,0.397216796875
74,0.39501953125,0.467041015625
75,0.39501953125,0.46533203125
76,0.39501953125,0.56298828125
77,0.39501953125,0.39697265625
78,0.39501953125,0.470703125
79,0.39501953125,0.426513671875
80,0.39501953125,0.55712890625
81,0.39501953125,0.446044921875
82,0.39501953125,0.57080078125
83,0.39501953125,0.4833984375
84,0.467041015625,0.47998046875
85,0.467041015625,0.410400390625
86,0.467041015625,0.39501953125
87,0.467041015625,0.580078125
88,0.467041015625,0.49169921875
89,0.467041015625,0.63037109375
90,0.467041015625,0.5458984375
91,0.467041015625,0.583984375
92,0.467041015625,0.469482421875
93,0.467041015625,0.60888671875
94,0.467041015625,0.41552734375
95,0.467041015625,0.5859375
96,0.53759765625,0.623046875
97,0.53759765625,0.6875
98,0.53759765625,0.3994140625
99,0.53759765625,0.50927734375
100,0.53759765625,0.529296875
101,0.53759765625,0.429443359375
102,0.53759765625,0.4599609375
103,0.53759765625,0.435791015625
104,0.53759765625,0.451904296875
105,0.53759765625,0.6650390625
106,0.53759765625,0.394287109375
107,0.53759765625,0.42919921875
108,0.6875,0.59765625
109,0.6875,0.53759765625
110,0.6875,0.55078125
111,0.6875,0.55908203125
112,0.6875,0.4365234375
113,0.6875,0.5361328125
114,0.6875,0.60791015625
115,0.6875,0.5576171875
116,0.6875,0.39013671875
117,0.6875,0.45751953125
118,0.6875,0.61474609375
119,0.6875,0.560546875
120,0.3994140625,0.501953125
121,0.3994140625,0.53759765625
122,0.3994140625,0.55078125
123,0.3994140625,0.46533203125
124,0.3994140625,0.4052734375
125,0.3994140625,0.4853515625
126,0.3994140625,0.494140625
127,0.3994140625,0.379638671875
128,0.3994140625,0.63720703125
129,0.3994140625,0.583984375
130,0.3994140625,0.38134765625
131,0.3994140625,0.61328125
132,0.55078125,0.47998046875
133,0.55078125,0.6875
134,0.55078125,0.3994140625
135,0.55078125,0.580078125
136,0.55078125,0.5322265625
137,0.55078125,0.5078125
138,0.55078125,0.44921875
139,0.55078125,0.440185546875
140,0.55078125,0.45751953125
141,0.55078125,0.517578125
142,0.55078125,0.42626953125
143,0.55078125,0.5185546875
144,0.50927734375,0.397216796875
145,0.50927734375,0.53759765625
146,0.50927734375,0.55908203125
147,0.50927734375,0.46533203125
148,0.50927734375,0.372314453125
149,0.50927734375,0.4091796875
150,0.50927734375,0.5712890625
151,0.50927734375,0.51025390625
152,0.50927734375,0.339111328125
153,0.50927734375,0.479248046875
154,0.50927734375,0.56884765625
155,0.50927734375,0.52880859375
156,0.55908203125,0.410400390625
157,0.55908203125,0.6875
158,0.55908203125,0.50927734375
159,0.55908203125,0.580078125
160,0.55908203125,0.51708984375
161,0.55908203125,0.62255859375
162,0.55908203125,0.5126953125
163,0.55908203125,0.533203125
164,0.55908203125,0.50390625
165,0.55908203125,0.6220703125
166,0.55908203125,0.423828125
167,0.55908203125,0.57763671875
168,0.46533203125,0.39501953125
169,0.46533203125,0.3994140625
170,0.46533203125,0.50927734375
171,0.46533203125,0.580078125
172,0.46533203125,0.58251953125
173,0.46533203125,0.59326171875
174,0.46533203125,0.4921875
175,0.46533203125,0.454833984375
176,0.46533203125,0.398681640625
177,0.46533203125,0.32763671875
178,0.46533203125,0.6357421875
179,0.46533203125,0.494140625
