,fitness,fitness of neighbors
0,0.623046875,0.64404296875
1,0.623046875,0.55859375
2,0.623046875,0.6123046875
3,0.623046875,0.5634765625
4,0.623046875,0.5849609375
5,0.623046875,0.591796875
6,0.623046875,0.5830078125
7,0.623046875,0.62939453125
8,0.623046875,0.60986328125
9,0.623046875,0.65380859375
10,0.623046875,0.625
11,0.623046875,0.65966796875
12,0.64404296875,0.623046875
13,0.64404296875,0.57958984375
14,0.64404296875,0.63330078125
15,0.64404296875,0.58447265625
16,0.64404296875,0.60595703125
17,0.64404296875,0.61279296875
18,0.64404296875,0.60400390625
19,0.64404296875,0.650390625
20,0.64404296875,0.630859375
21,0.64404296875,0.6748046875
22,0.64404296875,0.64599609375
23,0.64404296875,0.6806640625
24,0.55859375,0.623046875
25,0.55859375,0.57958984375
26,0.55859375,0.5478515625
27,0.55859375,0.499267578125
28,0.55859375,0.5205078125
29,0.55859375,0.52734375
30,0.55859375,0.5185546875
31,0.55859375,0.56494140625
32,0.55859375,0.54541015625
33,0.55859375,0.58935546875
34,0.55859375,0.560546875
35,0.55859375,0.59521484375
36,0.57958984375,0.64404296875
37,0.57958984375,0.55859375
38,0.57958984375,0.56884765625
39,0.57958984375,0.52001953125
40,0.57958984375,0.54150390625
41,0.57958984375,0.54833984375
42,0.57958984375,0.53955078125
43,0.57958984375,0.5859375
44,0.57958984375,0.56640625
45,0.57958984375,0.6103515625
46,0.57958984375,0.58154296875
47,0.57958984375,0.6162109375
48,0.6123046875,0.623046875
49,0.6123046875,0.63330078125
50,0.6123046875,0.5478515625
51,0.6123046875,0.552734375
52,0.6123046875,0.57421875
53,0.6123046875,0.5810546875
54,0.6123046875,0.572265625
55,0.6123046875,0.61865234375
56,0.6123046875,0.5986328125
57,0.6123046875,0.64306640625
58,0.6123046875,0.6142578125
59,0.6123046875,0.64892578125
60,0.63330078125,0.64404296875
61,0.63330078125,0.6123046875
62,0.63330078125,0.56884765625
63,0.63330078125,0.57373046875
64,0.63330078125,0.59521484375
65,0.63330078125,0.60205078125
66,0.63330078125,0.59326171875
67,0.63330078125,0.6396484375
68,0.63330078125,0.61962890625
69,0.63330078125,0.6640625
70,0.63330078125,0.63525390625
71,0.63330078125,0.669921875
72,0.5478515625,0.55859375
73,0.5478515625,0.6123046875
74,0.5478515625,0.56884765625
75,0.5478515625,0.48828125
76,0.5478515625,0.509765625
77,0.5478515625,0.5166015625
78,0.5478515625,0.5078125
79,0.5478515625,0.55419921875
80,0.5478515625,0.5341796875
81,0.5478515625,0.57861328125
82,0.5478515625,0.5498046875
83,0.5478515625,0.58447265625
84,0.56884765625,0.57958984375
85,0.56884765625,0.63330078125
86,0.56884765625,0.5478515625
87,0.56884765625,0.50927734375
88,0.56884765625,0.53076171875
89,0.56884765625,0.53759765625
90,0.56884765625,0.52880859375
91,0.56884765625,0.5751953125
92,0.56884765625,0.55517578125
93,0.56884765625,0.599609375
94,0.56884765625,0.57080078125
95,0.56884765625,0.60546875
96,0.5634765625,0.623046875
97,0.5634765625,0.58447265625
98,0.5634765625,0.499267578125
99,0.5634765625,0.552734375
100,0.5634765625,0.525390625
101,0.5634765625,0.5322265625
102,0.5634765625,0.5234375
103,0.5634765625,0.56982421875
104,0.5634765625,0.55029296875
105,0.5634765625,0.59423828125
106,0.5634765625,0.5654296875
107,0.5634765625,0.60009765625
108,0.58447265625,0.64404296875
109,0.58447265625,0.5634765625
110,0.58447265625,0.52001953125
111,0.58447265625,0.57373046875
112,0.58447265625,0.54638671875
113,0.58447265625,0.55322265625
114,0.58447265625,0.54443359375
115,0.58447265625,0.5908203125
116,0.58447265625,0.5712890625
117,0.58447265625,0.615234375
118,0.58447265625,0.58642578125
119,0.58447265625,0.62109375
120,0.499267578125,0.55859375
121,0.499267578125,0.5634765625
122,0.499267578125,0.52001953125
123,0.499267578125,0.48828125
124,0.499267578125,0.461181640625
125,0.499267578125,0.468017578125
126,0.499267578125,0.459228515625
127,0.499267578125,0.50537109375
128,0.499267578125,0.485595703125
129,0.499267578125,0.52978515625
130,0.499267578125,0.5009765625
131,0.499267578125,0.53564453125
132,0.52001953125,0.57958984375
133,0.52001953125,0.58447265625
134,0.52001953125,0.499267578125
135,0.52001953125,0.50927734375
136,0.52001953125,0.482177734375
137,0.52001953125,0.489013671875
138,0.52001953125,0.480224609375
139,0.52001953125,0.5263671875
140,0.52001953125,0.5068359375
141,0.52001953125,0.55078125
142,0.52001953125,0.52197265625
143,0.52001953125,0.556640625
144,0.552734375,0.6123046875
145,0.552734375,0.5634765625
146,0.552734375,0.57373046875
147,0.552734375,0.48828125
148,0.552734375,0.5146484375
149,0.552734375,0.521484375
150,0.552734375,0.5126953125
151,0.552734375,0.55908203125
152,0.552734375,0.5390625
153,0.552734375,0.58349609375
154,0.552734375,0.5546875
155,0.552734375,0.58935546875
156,0.57373046875,0.63330078125
157,0.57373046875,0.58447265625
158,0.57373046875,0.552734375
159,0.57373046875,0.50927734375
160,0.57373046875,0.53564453125
161,0.57373046875,0.54248046875
162,0.57373046875,0.53369140625
163,0.57373046875,0.580078125
164,0.57373046875,0.56005859375
165,0.57373046875,0.6044921875
166,0.57373046875,0.57568359375
167,0.57373046875,0.6103515625
168,0.48828125,0.5478515625
169,0.48828125,0.499267578125
170,0.48828125,0.552734375
171,0.48828125,0.50927734375
172,0.48828125,0.4501953125
173,0.48828125,0.45703125
174,0.48828125,0.4482421875
175,0.48828125,0.49462890625
176,0.48828125,0.474853515625
177,0.48828125,0.51904296875
178,0.48828125,0.489990234375
179,0.48828125,0.52490234375
180,0.50927734375,0.56884765625
181,0.50927734375,0.52001953125
182,0.50927734375,0.57373046875
183,0.50927734375,0.48828125
184,0.50927734375,0.47119140625
185,0.50927734375,0.47802734375
186,0.50927734375,0.46923828125
187,0.50927734375,0.515625
